year,model,ic_type,mean_ic,median_ic,std_ic,ic_ir,positive_ic_rate,n_rebalance_dates
2022,lgbm,spearman_rank_ic,0.009241017526127888,0.010101891113056365,0.024640170739094056,0.3750386969302167,0.5833333333333334,12
2022,ranker,pearson_ic,-0.011937480020607441,0.002762923888785884,0.07573029347807955,-0.15763150348892804,0.5,12
2022,ranker,spearman_rank_ic,-0.026148754439689375,-0.016467526177083344,0.07650219884854755,-0.3418039590137327,0.16666666666666666,12
2022,ridge,pearson_ic,0.004859774983201595,0.007704085551816119,0.03456144584253838,0.1406126064674112,0.6666666666666666,12
2022,ridge,spearman_rank_ic,0.0025083998303538726,-0.0013899144226828717,0.0462108571425228,0.05428161227603948,0.5,12
2023,elastic_net,pearson_ic,0.011180321805710233,0.009240664704999782,0.023894339546566452,0.46790671003571693,0.8,10
2023,elastic_net,spearman_rank_ic,-0.00263964315450058,-0.002895567235182466,0.026597472105760134,-0.0992441365857818,0.4,10
2023,lgbm,pearson_ic,0.010215415451078111,0.010639607085183921,0.030679194641819254,0.3329753460070732,0.6,10
2023,lgbm,spearman_rank_ic,-0.030365042927488213,-0.05944164122867926,0.0650012402286828,-0.46714559323268373,0.3,10
2023,ranker,pearson_ic,-0.0075457173071667135,-0.014615248696415846,0.029873571628246526,-0.2525883881936624,0.3,10
2023,ranker,spearman_rank_ic,-0.01746991694409756,-0.028278596645704993,0.03335911466456764,-0.5236924636568134,0.3,10
2023,ridge,pearson_ic,0.011965488680934337,0.009358380887694612,0.024697498590652164,0.48448180438253746,0.8,10
2023,ridge,spearman_rank_ic,-0.0025219535249506875,-0.004312485950072017,0.0264323707961097,-0.09541155216095361,0.4,10
