date,model,cost_bps,portfolio,gross_return,net_return,turnover
2020-01-31,ridge,0,long_only,-0.11853705667557422,-0.11853705667557422,1.1044776119402986
2020-03-31,ridge,0,long_only,0.391948128956874,0.391948128956874,1.532934131736527
2020-04-30,ridge,0,long_only,0.12233610481768739,0.12233610481768739,1.5757575757575757
2020-05-29,ridge,0,long_only,0.026916229209264578,0.026916229209264578,1.1728395061728396
2020-06-30,ridge,0,long_only,0.05824351122933811,0.05824351122933811,1.0650887573964498
2020-07-31,ridge,0,long_only,0.057074877415142146,0.057074877415142146,1.136094674556213
2020-08-31,ridge,0,long_only,-0.05265702540523014,-0.05265702540523014,1.1676646706586826
2020-09-30,ridge,0,long_only,9.355246520866201e-05,9.355246520866201e-05,1.029940119760479
2020-10-30,ridge,0,long_only,0.20780696958992334,0.20780696958992334,1.039274924471299
2020-11-30,ridge,0,long_only,0.0966747401425121,0.0966747401425121,1.1253644314868805
2020-12-31,ridge,0,long_only,0.13603465731580924,0.13603465731580924,1.075208913649025
2021-01-29,ridge,0,long_only,0.09370332861297538,0.09370332861297538,1.075268817204301
2021-02-26,ridge,0,long_only,-0.050102730773485385,-0.050102730773485385,1.0
2021-03-31,ridge,0,long_only,-0.004951759933702437,-0.004951759933702437,1.1369509043927648
2021-04-30,ridge,0,long_only,0.027043463964695084,0.027043463964695084,1.0801033591731266
2021-05-28,ridge,0,long_only,0.00901917445607627,0.00901917445607627,1.245382585751979
2021-06-30,ridge,0,long_only,-0.05324995250466372,-0.05324995250466372,1.0723192019950125
2021-07-30,ridge,0,long_only,-0.0009588384940037167,-0.0009588384940037167,1.14214463840399
2021-08-31,ridge,0,long_only,-0.04950761897685985,-0.04950761897685985,1.101063829787234
2021-09-30,ridge,0,long_only,0.022837230566931453,0.022837230566931453,0.9368421052631579
2021-10-29,ridge,0,long_only,-0.0853540116935664,-0.0853540116935664,1.0263157894736843
2021-11-30,ridge,0,long_only,0.01665736980881015,0.01665736980881015,1.0551181102362204
2021-12-31,ridge,0,long_only,-0.11527853012171423,-0.11527853012171423,0.953125
2022-01-31,ridge,0,long_only,-0.03996559631953024,-0.03996559631953024,1.203125
2022-02-28,ridge,0,long_only,0.06636021168240291,0.06636021168240291,1.1338582677165354
2022-03-31,ridge,0,long_only,-0.0925734824832247,-0.0925734824832247,1.2408376963350787
2022-04-29,ridge,0,long_only,-0.07889113365400756,-0.07889113365400756,1.3089005235602094
2022-05-31,ridge,0,long_only,-0.07570192178276376,-0.07570192178276376,1.2398921832884098
2022-06-30,ridge,0,long_only,0.0988962316726702,0.0988962316726702,1.2129380053908356
2022-07-29,ridge,0,long_only,0.005663786468659207,0.005663786468659207,1.3131868131868132
2022-08-31,ridge,0,long_only,-0.09775958037406016,-0.09775958037406016,1.1161473087818696
2022-09-30,ridge,0,long_only,0.0417834264565354,0.0417834264565354,1.0311614730878187
2022-10-31,ridge,0,long_only,0.01278249180271535,0.01278249180271535,1.0712250712250713
2022-11-30,ridge,0,long_only,-0.06530240039717572,-0.06530240039717572,1.1704545454545454
2022-12-30,ridge,0,long_only,0.1953098444474443,0.1953098444474443,1.1988795518207283
2023-01-31,ridge,0,long_only,-0.060644666828808966,-0.060644666828808966,1.2349726775956285
2023-02-28,ridge,0,long_only,-0.04656522086780272,-0.04656522086780272,0.907103825136612
2023-03-31,ridge,0,long_only,-0.06366588207350336,-0.06366588207350336,1.0225988700564972
2023-04-28,ridge,0,long_only,0.04248891525628677,0.04248891525628677,0.9712643678160919
2023-05-31,ridge,0,long_only,0.07289522154088034,0.07289522154088034,1.0411764705882354
2023-06-30,ridge,0,long_only,0.0806196227179834,0.0806196227179834,0.9235127478753541
2023-07-31,ridge,0,long_only,-0.0706584771155603,-0.0706584771155603,0.9858356940509915
2023-08-31,ridge,0,long_only,-0.13238731255889946,-0.13238731255889946,1.0935672514619883
2023-09-29,ridge,0,long_only,-0.12147390753793796,-0.12147390753793796,0.8902077151335311
2023-10-31,ridge,0,long_only,0.13520897545111463,0.13520897545111463,0.9240121580547113
2016-01-29,ridge,5,long_only,0.013002511550003785,0.012502511550003785,1.0
2016-02-29,ridge,5,long_only,0.06339568583439832,0.06272593274797857,1.3395061728395061
2016-03-31,ridge,5,long_only,0.046198104274537445,0.045531437607870776,1.3333333333333333
2016-04-29,ridge,5,long_only,-0.013929267912204212,-0.014558198729814275,1.2578616352201257
2016-05-31,ridge,5,long_only,-0.017336102213566938,-0.018027690998613666,1.3831775700934579
2016-06-30,ridge,5,long_only,0.04462679121117938,0.044000285187082995,1.2530120481927711
2016-07-29,ridge,5,long_only,0.047652055991496606,0.04700446563005082,1.2951807228915664
2016-08-31,ridge,5,long_only,0.04061159421065939,0.03997382331282657,1.2755417956656347
2016-09-30,ridge,5,long_only,-0.056105329005418834,-0.05673416336124706,1.2576687116564418
2016-10-31,ridge,5,long_only,0.10930275371645302,0.10863097457534873,1.343558282208589
2016-11-30,ridge,5,long_only,0.013322054699924729,0.012651396017289998,1.341317365269461
2016-12-30,ridge,5,long_only,0.00854114391418737,0.007924184849859885,1.2339181286549707
2017-01-31,ridge,5,long_only,0.0210859016684908,0.020509878276677936,1.152046783625731
2017-02-28,ridge,5,long_only,-0.02669080879958962,-0.027367455506176447,1.3532934131736527
2017-03-31,ridge,5,long_only,0.02616746983199271,0.025502799173310074,1.3293413173652695
2017-04-28,ridge,5,long_only,-0.031807647454672225,-0.03252920434089977,1.4431137724550898
2017-05-31,ridge,5,long_only,0.03323810839389056,0.032539020247993905,1.3981762917933132
2017-06-30,ridge,5,long_only,1.2505582304573432e-05,-0.0006364619693178454,1.2979351032448379
2017-07-31,ridge,5,long_only,-0.006596150864089539,-0.007268717235770955,1.345132743362832
2017-08-31,ridge,5,long_only,0.059539505465012695,0.05885238890059551,1.3742331288343559
2017-09-29,ridge,5,long_only,-0.030757927488690315,-0.03136033712724453,1.2048192771084338
2017-10-31,ridge,5,long_only,0.018031278520878834,0.017359591773890883,1.3433734939759037
2017-11-30,ridge,5,long_only,0.029276761676316737,0.028570174849969432,1.4131736526946108
2017-12-29,ridge,5,long_only,0.022859701154393064,0.022242309850045237,1.2347826086956522
2018-01-31,ridge,5,long_only,-0.030299881082414618,-0.03089698253168998,1.1942028985507247
2018-02-28,ridge,5,long_only,0.00651474669672744,0.005965328092076277,1.0988372093023255
2018-03-29,ridge,5,long_only,0.04891697220520472,0.0483526447198246,1.128654970760234
2018-04-30,ridge,5,long_only,0.06420225119047553,0.06372450638335386,0.9554896142433235
2018-05-31,ridge,5,long_only,-0.009301854740084662,-0.009907824889338394,1.2119402985074628
2018-06-29,ridge,5,long_only,0.007354425802740363,0.006814195917682892,1.0804597701149425
2018-07-31,ridge,5,long_only,0.0396939056867687,0.03917091718102157,1.045977011494253
2018-08-31,ridge,5,long_only,-0.04621974836607204,-0.04679459866547324,1.1497005988023952
2018-09-28,ridge,5,long_only,-0.13620716375685216,-0.13671603949649713,1.017751479289941
2018-10-31,ridge,5,long_only,-0.020261068021589924,-0.020840949678394657,1.1597633136094674
2018-11-30,ridge,5,long_only,-0.15848487149424034,-0.15914260958947843,1.3154761904761905
2018-12-31,ridge,5,long_only,0.12820346347897518,0.1276148748903866,1.1771771771771773
2019-01-31,ridge,5,long_only,0.04530697227589128,0.04467634164526065,1.2612612612612613
2019-02-28,ridge,5,long_only,-0.02272925140357348,-0.023273866788188862,1.0892307692307692
2019-03-29,ridge,5,long_only,0.011574760125450148,0.010962638913328937,1.2242424242424241
2019-04-30,ridge,5,long_only,-0.07182635730283395,-0.07240817548465213,1.1636363636363636
2019-05-31,ridge,5,long_only,0.09639654852173803,0.09583962544481495,1.1138461538461537
2019-06-28,ridge,5,long_only,0.006839044728982489,0.00623724832179686,1.2035928143712575
2019-07-31,ridge,5,long_only,-0.05316619049171722,-0.05367517252764536,1.0179640718562875
2019-08-30,ridge,5,long_only,0.004127362802619545,0.0035019758057155204,1.2507739938080495
2019-09-30,ridge,5,long_only,0.06185738004303094,0.06130320047646748,1.1083591331269351
2019-10-31,ridge,5,long_only,0.016498732564198072,0.015944552997634604,1.108359133126935
2019-11-29,ridge,5,long_only,0.053683697539261166,0.053111822539261166,1.14375
2019-12-31,ridge,5,long_only,-0.0354963373975776,-0.03608141202444327,1.1701492537313434
2020-01-31,ridge,5,long_only,-0.11853705667557422,-0.11908929548154437,1.1044776119402986
2020-03-31,ridge,5,long_only,0.391948128956874,0.3911816618910057,1.532934131736527
2020-04-30,ridge,5,long_only,0.12233610481768739,0.12154822602980861,1.5757575757575757
2020-05-29,ridge,5,long_only,0.026916229209264578,0.026329809456178157,1.1728395061728396
2020-06-30,ridge,5,long_only,0.05824351122933811,0.05771096685063988,1.0650887573964498
2020-07-31,ridge,5,long_only,0.057074877415142146,0.05650683007786404,1.136094674556213
2020-08-31,ridge,5,long_only,-0.05265702540523014,-0.05324085774055948,1.1676646706586826
2020-09-30,ridge,5,long_only,9.355246520866201e-05,-0.00042141759467157744,1.029940119760479
2020-10-30,ridge,5,long_only,0.20780696958992334,0.20728733212768768,1.039274924471299
2020-11-30,ridge,5,long_only,0.0966747401425121,0.09611205792676865,1.1253644314868805
2020-12-31,ridge,5,long_only,0.13603465731580924,0.13549705285898472,1.075208913649025
2021-01-29,ridge,5,long_only,0.09370332861297538,0.09316569420437323,1.075268817204301
2021-02-26,ridge,5,long_only,-0.050102730773485385,-0.050602730773485385,1.0
2021-03-31,ridge,5,long_only,-0.004951759933702437,-0.005520235385898819,1.1369509043927648
2021-04-30,ridge,5,long_only,0.027043463964695084,0.02650341228510852,1.0801033591731266
2021-05-28,ridge,5,long_only,0.00901917445607627,0.008396483163200281,1.245382585751979
2021-06-30,ridge,5,long_only,-0.05324995250466372,-0.05378611210566122,1.0723192019950125
2021-07-30,ridge,5,long_only,-0.0009588384940037167,-0.0015299108132057117,1.14214463840399
2021-08-31,ridge,5,long_only,-0.04950761897685985,-0.05005815089175347,1.101063829787234
2021-09-30,ridge,5,long_only,0.022837230566931453,0.022368809514299873,0.9368421052631579
2021-10-29,ridge,5,long_only,-0.0853540116935664,-0.08586716958830325,1.0263157894736843
2021-11-30,ridge,5,long_only,0.01665736980881015,0.016129810753692037,1.0551181102362204
2021-12-31,ridge,5,long_only,-0.11527853012171423,-0.11575509262171423,0.953125
2022-01-31,ridge,5,long_only,-0.03996559631953024,-0.04056715881953024,1.203125
2022-02-28,ridge,5,long_only,0.06636021168240291,0.06579328254854465,1.1338582677165354
2022-03-31,ridge,5,long_only,-0.0925734824832247,-0.09319390133139223,1.2408376963350787
2022-04-29,ridge,5,long_only,-0.07889113365400756,-0.07954558391578766,1.3089005235602094
2022-05-31,ridge,5,long_only,-0.07570192178276376,-0.07632186787440796,1.2398921832884098
2022-06-30,ridge,5,long_only,0.0988962316726702,0.09828976266997479,1.2129380053908356
2022-07-29,ridge,5,long_only,0.005663786468659207,0.0050071930620658,1.3131868131868132
2022-08-31,ridge,5,long_only,-0.09775958037406016,-0.09831765402845109,1.1161473087818696
2022-09-30,ridge,5,long_only,0.0417834264565354,0.04126784571999149,1.0311614730878187
2022-10-31,ridge,5,long_only,0.01278249180271535,0.012246879267102814,1.0712250712250713
2022-11-30,ridge,5,long_only,-0.06530240039717572,-0.065887627669903,1.1704545454545454
2022-12-30,ridge,5,long_only,0.1953098444474443,0.19471040467153392,1.1988795518207283
2023-01-31,ridge,5,long_only,-0.060644666828808966,-0.06126215316760678,1.2349726775956285
2023-02-28,ridge,5,long_only,-0.04656522086780272,-0.04701877278037103,0.907103825136612
2023-03-31,ridge,5,long_only,-0.06366588207350336,-0.0641771815085316,1.0225988700564972
2023-04-28,ridge,5,long_only,0.04248891525628677,0.04200328307237872,0.9712643678160919
2023-05-31,ridge,5,long_only,0.07289522154088034,0.07237463330558622,1.0411764705882354
2023-06-30,ridge,5,long_only,0.0806196227179834,0.08015786634404572,0.9235127478753541
2023-07-31,ridge,5,long_only,-0.0706584771155603,-0.0711513949625858,0.9858356940509915
2023-08-31,ridge,5,long_only,-0.13238731255889946,-0.13293409618463045,1.0935672514619883
2023-09-29,ridge,5,long_only,-0.12147390753793796,-0.12191901139550473,0.8902077151335311
2023-10-31,ridge,5,long_only,0.13520897545111463,0.13474696937208727,0.9240121580547113
2016-01-29,ridge,10,long_only,0.013002511550003785,0.012002511550003786,1.0
2016-02-29,ridge,10,long_only,0.06339568583439832,0.06205617966155882,1.3395061728395061
2016-03-31,ridge,10,long_only,0.046198104274537445,0.04486477094120411,1.3333333333333333
2016-04-29,ridge,10,long_only,-0.013929267912204212,-0.015187129547424337,1.2578616352201257
2016-05-31,ridge,10,long_only,-0.017336102213566938,-0.018719279783660395,1.3831775700934579
2016-06-30,ridge,10,long_only,0.04462679121117938,0.043373779162986605,1.2530120481927711
2016-07-29,ridge,10,long_only,0.047652055991496606,0.04635687526860504,1.2951807228915664
2016-08-31,ridge,10,long_only,0.04061159421065939,0.03933605241499375,1.2755417956656347
2016-09-30,ridge,10,long_only,-0.056105329005418834,-0.05736299771707527,1.2576687116564418
2016-10-31,ridge,10,long_only,0.10930275371645302,0.10795919543424444,1.343558282208589
2016-11-30,ridge,10,long_only,0.013322054699924729,0.011980737334655269,1.341317365269461
2016-12-30,ridge,10,long_only,0.00854114391418737,0.007307225785532398,1.2339181286549707
2017-01-31,ridge,10,long_only,0.0210859016684908,0.01993385488486507,1.152046783625731
2017-02-28,ridge,10,long_only,-0.02669080879958962,-0.028044102212763274,1.3532934131736527
2017-03-31,ridge,10,long_only,0.02616746983199271,0.02483812851462744,1.3293413173652695
2017-04-28,ridge,10,long_only,-0.031807647454672225,-0.033250761227127314,1.4431137724550898
2017-05-31,ridge,10,long_only,0.03323810839389056,0.03183993210209725,1.3981762917933132
2017-06-30,ridge,10,long_only,1.2505582304573432e-05,-0.0012854295209402645,1.2979351032448379
2017-07-31,ridge,10,long_only,-0.006596150864089539,-0.00794128360745237,1.345132743362832
2017-08-31,ridge,10,long_only,0.059539505465012695,0.05816527233617834,1.3742331288343559
2017-09-29,ridge,10,long_only,-0.030757927488690315,-0.03196274676579875,1.2048192771084338
2017-10-31,ridge,10,long_only,0.018031278520878834,0.01668790502690293,1.3433734939759037
2017-11-30,ridge,10,long_only,0.029276761676316737,0.027863588023622127,1.4131736526946108
2017-12-29,ridge,10,long_only,0.022859701154393064,0.02162491854569741,1.2347826086956522
2018-01-31,ridge,10,long_only,-0.030299881082414618,-0.03149408398096534,1.1942028985507247
2018-02-28,ridge,10,long_only,0.00651474669672744,0.005415909487425114,1.0988372093023255
2018-03-29,ridge,10,long_only,0.04891697220520472,0.04778831723444448,1.128654970760234
2018-04-30,ridge,10,long_only,0.06420225119047553,0.0632467615762322,0.9554896142433235
2018-05-31,ridge,10,long_only,-0.009301854740084662,-0.010513795038592125,1.2119402985074628
2018-06-29,ridge,10,long_only,0.007354425802740363,0.00627396603262542,1.0804597701149425
2018-07-31,ridge,10,long_only,0.0396939056867687,0.038647928675274446,1.045977011494253
2018-08-31,ridge,10,long_only,-0.04621974836607204,-0.04736944896487443,1.1497005988023952
2018-09-28,ridge,10,long_only,-0.13620716375685216,-0.1372249152361421,1.017751479289941
2018-10-31,ridge,10,long_only,-0.020261068021589924,-0.02142083133519939,1.1597633136094674
2018-11-30,ridge,10,long_only,-0.15848487149424034,-0.15980034768471654,1.3154761904761905
2018-12-31,ridge,10,long_only,0.12820346347897518,0.127026286301798,1.1771771771771773
2019-01-31,ridge,10,long_only,0.04530697227589128,0.04404571101463002,1.2612612612612613
2019-02-28,ridge,10,long_only,-0.02272925140357348,-0.02381848217280425,1.0892307692307692
2019-03-29,ridge,10,long_only,0.011574760125450148,0.010350517701207724,1.2242424242424241
2019-04-30,ridge,10,long_only,-0.07182635730283395,-0.07298999366647031,1.1636363636363636
2019-05-31,ridge,10,long_only,0.09639654852173803,0.09528270236789187,1.1138461538461537
2019-06-28,ridge,10,long_only,0.006839044728982489,0.005635451914611231,1.2035928143712575
2019-07-31,ridge,10,long_only,-0.05316619049171722,-0.054184154563573506,1.0179640718562875
2019-08-30,ridge,10,long_only,0.004127362802619545,0.002876588808811496,1.2507739938080495
2019-09-30,ridge,10,long_only,0.06185738004303094,0.06074902090990401,1.1083591331269351
2019-10-31,ridge,10,long_only,0.016498732564198072,0.015390373431071138,1.108359133126935
2019-11-29,ridge,10,long_only,0.053683697539261166,0.05253994753926117,1.14375
2019-12-31,ridge,10,long_only,-0.0354963373975776,-0.03666648665130894,1.1701492537313434
2020-01-31,ridge,10,long_only,-0.11853705667557422,-0.11964153428751452,1.1044776119402986
2020-03-31,ridge,10,long_only,0.391948128956874,0.3904151948251374,1.532934131736527
2020-04-30,ridge,10,long_only,0.12233610481768739,0.12076034724192981,1.5757575757575757
2020-05-29,ridge,10,long_only,0.026916229209264578,0.02574338970309174,1.1728395061728396
2020-06-30,ridge,10,long_only,0.05824351122933811,0.05717842247194166,1.0650887573964498
2020-07-31,ridge,10,long_only,0.057074877415142146,0.05593878274058593,1.136094674556213
2020-08-31,ridge,10,long_only,-0.05265702540523014,-0.05382469007588882,1.1676646706586826
2020-09-30,ridge,10,long_only,9.355246520866201e-05,-0.0009363876545518169,1.029940119760479
2020-10-30,ridge,10,long_only,0.20780696958992334,0.20676769466545203,1.039274924471299
2020-11-30,ridge,10,long_only,0.0966747401425121,0.09554937571102522,1.1253644314868805
2020-12-31,ridge,10,long_only,0.13603465731580924,0.13495944840216023,1.075208913649025
2021-01-29,ridge,10,long_only,0.09370332861297538,0.09262805979577109,1.075268817204301
2021-02-26,ridge,10,long_only,-0.050102730773485385,-0.051102730773485386,1.0
2021-03-31,ridge,10,long_only,-0.004951759933702437,-0.0060887108380952015,1.1369509043927648
2021-04-30,ridge,10,long_only,0.027043463964695084,0.025963360605521957,1.0801033591731266
2021-05-28,ridge,10,long_only,0.00901917445607627,0.007773791870324291,1.245382585751979
2021-06-30,ridge,10,long_only,-0.05324995250466372,-0.05432227170665873,1.0723192019950125
2021-07-30,ridge,10,long_only,-0.0009588384940037167,-0.0021009831324077066,1.14214463840399
2021-08-31,ridge,10,long_only,-0.04950761897685985,-0.050608682806647085,1.101063829787234
2021-09-30,ridge,10,long_only,0.022837230566931453,0.021900388461668294,0.9368421052631579
2021-10-29,ridge,10,long_only,-0.0853540116935664,-0.08638032748304009,1.0263157894736843
2021-11-30,ridge,10,long_only,0.01665736980881015,0.015602251698573929,1.0551181102362204
2021-12-31,ridge,10,long_only,-0.11527853012171423,-0.11623165512171423,0.953125
2022-01-31,ridge,10,long_only,-0.03996559631953024,-0.04116872131953024,1.203125
2022-02-28,ridge,10,long_only,0.06636021168240291,0.06522635341468638,1.1338582677165354
2022-03-31,ridge,10,long_only,-0.0925734824832247,-0.09381432017955978,1.2408376963350787
2022-04-29,ridge,10,long_only,-0.07889113365400756,-0.08020003417756777,1.3089005235602094
2022-05-31,ridge,10,long_only,-0.07570192178276376,-0.07694181396605217,1.2398921832884098
2022-06-30,ridge,10,long_only,0.0988962316726702,0.09768329366727936,1.2129380053908356
2022-07-29,ridge,10,long_only,0.005663786468659207,0.0043505996554723935,1.3131868131868132
2022-08-31,ridge,10,long_only,-0.09775958037406016,-0.09887572768284203,1.1161473087818696
2022-09-30,ridge,10,long_only,0.0417834264565354,0.04075226498344758,1.0311614730878187
2022-10-31,ridge,10,long_only,0.01278249180271535,0.01171126673149028,1.0712250712250713
2022-11-30,ridge,10,long_only,-0.06530240039717572,-0.06647285494263026,1.1704545454545454
2022-12-30,ridge,10,long_only,0.1953098444474443,0.19411096489562354,1.1988795518207283
2023-01-31,ridge,10,long_only,-0.060644666828808966,-0.06187963950640459,1.2349726775956285
2023-02-28,ridge,10,long_only,-0.04656522086780272,-0.047472324692939334,0.907103825136612
2023-03-31,ridge,10,long_only,-0.06366588207350336,-0.06468848094355986,1.0225988700564972
2023-04-28,ridge,10,long_only,0.04248891525628677,0.04151765088847068,0.9712643678160919
2023-05-31,ridge,10,long_only,0.07289522154088034,0.0718540450702921,1.0411764705882354
2023-06-30,ridge,10,long_only,0.0806196227179834,0.07969610997010804,0.9235127478753541
2023-07-31,ridge,10,long_only,-0.0706584771155603,-0.07164431280961128,0.9858356940509915
2023-08-31,ridge,10,long_only,-0.13238731255889946,-0.13348087981036144,1.0935672514619883
2023-09-29,ridge,10,long_only,-0.12147390753793796,-0.12236411525307149,0.8902077151335311
2023-10-31,ridge,10,long_only,0.13520897545111463,0.13428496329305992,0.9240121580547113
2016-01-29,ridge,20,long_only,0.013002511550003785,0.011002511550003785,1.0
2016-02-29,ridge,20,long_only,0.06339568583439832,0.06071667348871931,1.3395061728395061
2016-03-31,ridge,20,long_only,0.046198104274537445,0.04353143760787078,1.3333333333333333
2016-04-29,ridge,20,long_only,-0.013929267912204212,-0.016444991182644465,1.2578616352201257
2016-05-31,ridge,20,long_only,-0.017336102213566938,-0.020102457353753853,1.3831775700934579
2016-06-30,ridge,20,long_only,0.04462679121117938,0.04212076711479384,1.2530120481927711
2016-07-29,ridge,20,long_only,0.047652055991496606,0.045061694545713474,1.2951807228915664
2016-08-31,ridge,20,long_only,0.04061159421065939,0.038060510619328115,1.2755417956656347
2016-09-30,ridge,20,long_only,-0.056105329005418834,-0.05862066642873172,1.2576687116564418
2016-10-31,ridge,20,long_only,0.10930275371645302,0.10661563715203584,1.343558282208589
2016-11-30,ridge,20,long_only,0.013322054699924729,0.010639419969385807,1.341317365269461
2016-12-30,ridge,20,long_only,0.00854114391418737,0.0060733076568774275,1.2339181286549707
2017-01-31,ridge,20,long_only,0.0210859016684908,0.01878180810123934,1.152046783625731
2017-02-28,ridge,20,long_only,-0.02669080879958962,-0.029397395625936927,1.3532934131736527
2017-03-31,ridge,20,long_only,0.02616746983199271,0.02350878719726217,1.3293413173652695
2017-04-28,ridge,20,long_only,-0.031807647454672225,-0.0346938749995824,1.4431137724550898
2017-05-31,ridge,20,long_only,0.03323810839389056,0.030441755810303936,1.3981762917933132
2017-06-30,ridge,20,long_only,1.2505582304573432e-05,-0.0025833646241851024,1.2979351032448379
2017-07-31,ridge,20,long_only,-0.006596150864089539,-0.009286416350815202,1.345132743362832
2017-08-31,ridge,20,long_only,0.059539505465012695,0.056791039207343984,1.3742331288343559
2017-09-29,ridge,20,long_only,-0.030757927488690315,-0.03316756604290718,1.2048192771084338
2017-10-31,ridge,20,long_only,0.018031278520878834,0.015344531532927027,1.3433734939759037
2017-11-30,ridge,20,long_only,0.029276761676316737,0.026450414370927516,1.4131736526946108
2017-12-29,ridge,20,long_only,0.022859701154393064,0.020390135937001758,1.2347826086956522
2018-01-31,ridge,20,long_only,-0.030299881082414618,-0.03268828687951607,1.1942028985507247
2018-02-28,ridge,20,long_only,0.00651474669672744,0.004317072278122789,1.0988372093023255
2018-03-29,ridge,20,long_only,0.04891697220520472,0.046659662263684246,1.128654970760234
2018-04-30,ridge,20,long_only,0.06420225119047553,0.06229127196198888,0.9554896142433235
2018-05-31,ridge,20,long_only,-0.009301854740084662,-0.011725735337099587,1.2119402985074628
2018-06-29,ridge,20,long_only,0.007354425802740363,0.005193506262510478,1.0804597701149425
2018-07-31,ridge,20,long_only,0.0396939056867687,0.03760195166378019,1.045977011494253
2018-08-31,ridge,20,long_only,-0.04621974836607204,-0.04851914956367683,1.1497005988023952
2018-09-28,ridge,20,long_only,-0.13620716375685216,-0.13824266671543203,1.017751479289941
2018-10-31,ridge,20,long_only,-0.020261068021589924,-0.02258059464880886,1.1597633136094674
