date,year,model,pearson_ic,spearman_rank_ic,n
2019-02-28,2019,lgbm,-0.008517969548370653,0.01656454765520828,3255
2019-02-28,2019,ranker,-0.044952323538441565,-0.0946132505370445,3255
2019-03-29,2019,ridge,0.03126928871363796,0.01312525420306956,3303
2019-03-29,2019,elastic_net,0.016265405910562,0.0023834001528191704,3303
2019-03-29,2019,lgbm,0.019799850292250912,0.006393689831560745,3303
2019-03-29,2019,ranker,-0.04538203577636363,-0.045377056314650346,3303
2019-04-30,2019,ridge,-0.020093928499803265,-0.04872015600120243,3257
2019-04-30,2019,elastic_net,-0.0072810069779634355,0.0011377361238391708,3257
2019-04-30,2019,lgbm,0.00020848491437477635,0.023826722768454163,3257
2019-04-30,2019,ranker,-0.02188001413528738,-0.009764584241310784,3257
2019-05-31,2019,ridge,-0.017765686334770693,0.013542342257727134,3210
2019-05-31,2019,elastic_net,-0.027565163901605173,-0.02249170600859912,3210
2019-05-31,2019,lgbm,0.06789240656731704,0.026061594659915168,3210
2019-05-31,2019,ranker,0.0024727769779512927,0.02146079621857357,3210
2019-06-28,2019,ridge,0.01671629152691009,-0.003162901762231443,3341
2019-06-28,2019,elastic_net,0.01960017903534684,0.009905480563443828,3341
2019-06-28,2019,lgbm,-0.0008384962226631995,-0.005217135403562476,3341
2019-06-28,2019,ranker,-0.07816121767307832,-0.04370791782706052,3341
2019-07-31,2019,ridge,-0.00625295895980322,-0.01036075170972395,3233
2019-07-31,2019,elastic_net,-0.00466656211482254,-0.04521519287673566,3233
2019-07-31,2019,lgbm,0.024616070813547854,0.019225053876403254,3233
2019-07-31,2019,ranker,0.010949683959307724,-0.03194128106829609,3233
2019-08-30,2019,ridge,0.028679714975945916,0.002094861308927851,3182
2019-08-30,2019,elastic_net,0.03346948263345142,0.012188139718309276,3182
2019-08-30,2019,lgbm,0.030496977159377037,-0.07666107725100936,3182
2019-08-30,2019,ranker,-0.04881247344896742,-0.02647619604862491,3182
2019-09-30,2019,ridge,0.06258518653845725,0.0355477489396655,3231
2019-09-30,2019,elastic_net,0.06343507840417817,0.09295843845676899,3231
2019-09-30,2019,lgbm,-0.01299743773601206,-0.024894087466750783,3231
2019-09-30,2019,ranker,0.04695615502872061,0.0506118886213809,3231
2019-10-31,2019,ridge,-0.02775127254435614,-0.006956703931912651,3159
2019-10-31,2019,elastic_net,-0.024335943931833894,-0.0014579811289505984,3159
2019-10-31,2019,lgbm,-0.0330375897176303,0.018035952271829973,3159
2019-10-31,2019,ranker,0.06416481924546667,0.007047218239261603,3159
2019-11-29,2019,ridge,0.004970789841053199,0.024303068901424026,3204
2019-11-29,2019,elastic_net,-0.0009517224268855344,0.042318816953604,3204
2019-11-29,2019,lgbm,0.010566510682537144,-0.00678057722186725,3204
2019-11-29,2019,ranker,0.04632003545284188,0.04641830018323113,3204
2019-12-31,2019,ridge,-0.02714731777839181,-0.057220035399191245,3358
2019-12-31,2019,elastic_net,-0.007106907224733708,-0.0642435503766177,3358
2019-12-31,2019,lgbm,0.019847260035407623,0.0019822831946716643,3358
2019-12-31,2019,ranker,-0.02390502653861803,-0.05639906668556117,3358
2020-01-31,2020,ridge,-0.05661229174348176,-0.012778075270127413,3342
2020-01-31,2020,elastic_net,-0.04863906945213994,-0.032154317407013994,3342
2020-01-31,2020,lgbm,0.014732258438049201,0.006351141439271315,3342
2020-01-31,2020,ranker,0.03428023774376504,0.001129882314391965,3342
2020-03-31,2020,ridge,0.004408811634533586,0.012178068165740378,3301
2020-03-31,2020,elastic_net,0.0015381910377979338,0.012505400817839404,3301
2020-03-31,2020,lgbm,-0.013680186416010846,0.011374362945848624,3301
2020-03-31,2020,ranker,0.08380662383539776,0.07753748646443265,3301
2020-04-30,2020,ridge,0.0037079518236529997,0.052560689480018095,3240
2020-04-30,2020,elastic_net,-0.01037143850652531,-0.0330268445364489,3240
2020-04-30,2020,lgbm,0.029672375818918174,0.018069683398329494,3240
2020-04-30,2020,ranker,0.07191185132003144,0.07430656475430075,3240
2020-05-29,2020,ridge,-0.03389396437775829,0.0013271301030412857,3230
2020-05-29,2020,elastic_net,-0.026375821895836055,-0.042554838502801125,3230
2020-05-29,2020,lgbm,0.07149562563412759,0.008814955748747405,3230
2020-05-29,2020,ranker,0.03348866580966674,-0.002181204640987055,3230
2020-06-30,2020,ridge,0.020375670505558392,0.02148201804195681,3386
2020-06-30,2020,elastic_net,0.012608061277882422,0.005046383195097014,3386
2020-06-30,2020,lgbm,0.013954612731598672,0.029699030422840382,3386
2020-06-30,2020,ranker,-0.06049893863122696,-0.10147928943356205,3386
2020-07-31,2020,ridge,0.026035159646616655,0.041955855603610655,3301
2020-07-31,2020,elastic_net,0.011125883624144189,-0.0013288278623492201,3301
2020-07-31,2020,lgbm,-0.030783454967973405,-0.060552092240795295,3301
2020-07-31,2020,ranker,-0.003951937373092876,-0.012970123698054403,3301
2020-08-31,2020,ridge,-0.0373899427988626,-0.023926627099470115,3346
2020-08-31,2020,elastic_net,-0.02695464800167626,-0.011619611743468075,3346
2020-08-31,2020,lgbm,-0.006403407403840175,0.05894156319226749,3346
2020-08-31,2020,ranker,-0.00045474160734050334,-0.017529612363611228,3346
2020-09-30,2020,ridge,0.0566428537293934,0.04245484905502856,3310
2020-09-30,2020,elastic_net,0.022712358543353444,0.02629187582357925,3310
2020-09-30,2020,lgbm,0.027700910045929356,0.028183925669110002,3310
2020-09-30,2020,ranker,-0.06411117888840737,-0.05347430667278778,3310
2020-10-30,2020,ridge,-0.03580721972045926,0.03988215686937603,3212
2020-10-30,2020,elastic_net,-0.03679924783826197,-0.014243993537492906,3212
2020-10-30,2020,lgbm,-0.09874212511811459,-0.1274074981685673,3212
2020-10-30,2020,ranker,0.07749670706307243,0.037074219271449854,3212
2020-11-30,2020,ridge,-0.02101078960065015,0.04044096986400826,3439
2020-11-30,2020,elastic_net,-0.07702981535777054,-0.06761863046508235,3439
2020-11-30,2020,lgbm,0.04532817798050748,0.05648102095650572,3439
2020-11-30,2020,ranker,0.05048493645298893,0.04202099097474246,3439
2020-12-31,2020,ridge,0.004203507254953955,-0.01871774269492443,3594
2020-12-31,2020,elastic_net,0.017649049034750845,0.03002723004163279,3594
2020-12-31,2020,lgbm,0.014605459930994949,0.035487823970029045,3594
2020-12-31,2020,ranker,0.07000256451932604,0.11199210258609572,3594
2021-01-29,2021,ridge,0.046689281576894545,0.014281800915915249,3722
2021-01-29,2021,elastic_net,0.05461799909491939,0.038502545155653406,3722
2021-01-29,2021,lgbm,0.020742265271510643,-0.004862618872865313,3722
2021-01-29,2021,ranker,-0.013349884218960842,-0.022358874766766432,3722
2021-02-26,2021,ridge,0.02820553659025162,0.0403525166791224,3841
2021-02-26,2021,elastic_net,0.019778617903750937,7.775091226372162e-05,3841
2021-02-26,2021,lgbm,-0.05557509692152178,-0.05254596295171703,3841
2021-02-26,2021,ranker,-0.15304403456083715,-0.15127275422132178,3841
2021-03-31,2021,ridge,0.08739068374440173,-0.04923234375994769,3877
2021-03-31,2021,elastic_net,0.09530369133609407,-0.06668261546647809,3877
2021-03-31,2021,lgbm,0.008638717216645959,-0.01944933322234229,3877
2021-03-31,2021,ranker,-0.04110911343228318,-0.07473075167495212,3877
2021-04-30,2021,ridge,0.03436499194841388,0.01781909790108249,3753
2021-04-30,2021,elastic_net,0.03327128266855619,0.016706381093447204,3753
2021-04-30,2021,lgbm,-0.004251614558897312,-0.03964958189051005,3753
2021-04-30,2021,ranker,-0.028571358804451934,-0.04862990567342317,3753
2021-05-28,2021,ridge,-0.01921911412735251,0.03305810759123555,3792
2021-05-28,2021,elastic_net,-0.020249783895256175,0.04980211365830328,3792
2021-05-28,2021,lgbm,0.014596104733577583,0.015978848110459517,3792
2021-05-28,2021,ranker,0.03813538067184693,0.02666473158626601,3792
2021-06-30,2021,ridge,0.02391723125966055,0.014299965476293327,4010
2021-06-30,2021,elastic_net,0.015347828074483545,-0.045794979698283944,4010
2021-06-30,2021,lgbm,-0.03154182446367682,-0.0073987063649982475,4010
2021-06-30,2021,ranker,-0.07106741798883993,-0.09863936796143409,4010
2021-07-30,2021,ridge,-0.009731391814359804,0.00685053208428044,3751
2021-07-30,2021,elastic_net,-0.006249915279206834,0.00756479450478759,3751
2021-07-30,2021,lgbm,0.023711370196911552,-0.002888851464464012,3751
2021-07-30,2021,ranker,0.009596942997935337,-0.020041467265630424,3751
2021-08-31,2021,ridge,0.05241818954818235,-0.008137460936575839,3769
2021-08-31,2021,elastic_net,0.05456830895108678,-0.009064854267214033,3769
2021-08-31,2021,lgbm,-0.023162991852496623,-0.028058008424342452,3769
2021-08-31,2021,ranker,0.01577250993602333,-0.02651608562463397,3769
2021-09-30,2021,ridge,0.022664398026997695,-0.009255851032230197,3808
2021-09-30,2021,elastic_net,0.015295697250424248,-0.031467130344524925,3808
2021-09-30,2021,lgbm,0.03334740112946474,-0.03681663375680096,3808
2021-09-30,2021,ranker,-0.05597623166429504,-0.07169376034306009,3808
2021-10-29,2021,ridge,0.017799064266308104,-0.016062922674637332,3760
2021-10-29,2021,elastic_net,0.00858504526057228,-0.025122746661218658,3760
2021-10-29,2021,lgbm,-0.03359725366940345,-0.018943611762257038,3760
2021-10-29,2021,ranker,-0.05969475226030849,-0.07003753846675768,3760
2021-11-30,2021,ridge,0.010980240083001601,-0.027438741616425077,3817
2021-11-30,2021,elastic_net,0.008175617544585522,-0.06158448613213524,3817
2021-11-30,2021,lgbm,0.023439417218743118,0.03846677967456261,3817
2021-11-30,2021,ranker,-0.030902107110327294,-0.029129947253094444,3817
2021-12-31,2021,ridge,0.043390626498576564,-0.001903624410629967,3844
2021-12-31,2021,elastic_net,0.05902547271528709,-0.016565874538171575,3844
2021-12-31,2021,lgbm,-0.04897669832147384,-0.048719383452357976,3844
2021-12-31,2021,ranker,-0.1137445106459515,-0.14785873364137356,3844
2022-01-31,2022,ridge,0.00763590857823017,-0.05115032112377055,3814
2022-01-31,2022,elastic_net,-0.0024204966809598695,-0.018089511020500316,3814
2022-01-31,2022,lgbm,0.004561921322797649,0.014684866908713089,3814
2022-01-31,2022,ranker,-0.03367300183274445,-0.0021664792932396646,3814
2022-02-28,2022,ridge,0.0421771552510055,0.060745380633307595,3700
2022-02-28,2022,elastic_net,0.03583573424025961,0.03914719452369078,3700
2022-02-28,2022,lgbm,0.020593738253433164,0.02130159033870473,3700
2022-02-28,2022,ranker,-0.004811280234560738,-0.004181324350200296,3700
